//InputFieldType [V|F|N], InputBitIndex [605..0|229..0], OutputFieldType [V|N], OutputBitIndex [699..0|133..0], BitOperation [=|!|0|1]
//Vital
//Source - Raw
//Destination - Raw
F,54,V,354,=
F,55,V,355,=
F,56,V,356,=
F,57,V,357,=
F,58,V,358,=
F,59,V,359,=
F,60,V,360,=
F,61,V,361,=
F,62,V,362,=
F,63,V,363,=
F,64,V,364,=
F,65,V,365,=
F,66,V,366,=
F,67,V,367,=
F,68,V,368,=
F,69,V,369,=
F,70,V,370,=
F,71,V,371,=
F,72,V,372,=
F,73,V,373,=
F,74,V,374,=
F,75,V,375,=
F,76,V,376,=
F,77,V,377,=
F,78,V,378,=
F,79,V,379,=
F,80,V,380,=
F,81,V,381,=
F,82,V,382,=
F,83,V,383,=
F,84,V,384,=
F,85,V,385,=
F,86,V,386,=
F,87,V,387,=
F,88,V,388,=
F,89,V,389,=
F,90,V,390,=
F,91,V,391,=
F,92,V,392,=
F,93,V,393,=
F,94,V,394,=
F,95,V,395,=
F,96,V,396,=
F,97,V,397,=
F,98,V,398,=
F,99,V,399,=
F,100,V,400,=
F,101,V,401,=
F,102,V,402,=
F,103,V,403,=
F,104,V,404,=
F,105,V,405,=
F,106,V,406,=
F,107,V,407,=
F,108,V,408,=
F,109,V,409,=
F,110,V,410,=
F,111,V,411,=
F,112,V,412,=
F,113,V,413,=
F,114,V,414,=
F,115,V,415,=
F,116,V,416,=
F,117,V,417,=
F,118,V,418,=
F,119,V,419,=
F,120,V,420,=
F,121,V,421,=
F,122,V,422,=
F,123,V,423,=
F,124,V,424,=
F,125,V,425,=
F,126,V,426,=
F,127,V,427,=
F,128,V,428,=
F,129,V,429,=
F,130,V,430,=
F,131,V,431,=
F,132,V,432,=
F,133,V,433,=
F,134,V,434,=
F,135,V,435,=
F,136,V,436,=
F,137,V,437,=
F,138,V,438,=
F,139,V,439,=
F,140,V,440,=
F,141,V,441,=
F,142,V,442,=
F,143,V,443,=
F,144,V,444,=
F,145,V,445,=
F,146,V,446,=
F,147,V,447,=
F,148,V,448,=
F,149,V,449,=
F,150,V,450,=
F,151,V,451,=
F,152,V,452,=
F,153,V,453,=
F,154,V,454,=
F,155,V,455,=
F,156,V,456,=
F,157,V,457,=
F,158,V,458,=
F,159,V,459,=
F,160,V,460,=
F,161,V,461,=
F,162,V,462,=
F,163,V,463,=
F,164,V,464,=
F,165,V,465,=
F,166,V,466,=
F,167,V,467,=
F,168,V,468,=
F,169,V,469,=
F,170,V,470,=
F,171,V,471,=
F,172,V,472,=
F,173,V,473,=
F,174,V,474,=
F,175,V,475,=
F,176,V,476,=
F,177,V,477,=
F,178,V,478,=
F,179,V,479,=
F,180,V,480,=
F,181,V,481,=
F,182,V,482,=
F,183,V,483,=
F,184,V,484,=
F,185,V,485,=
F,186,V,486,=
F,187,V,487,=
F,188,V,488,=
F,189,V,489,=
F,190,V,490,=
F,191,V,491,=
F,192,V,492,=
F,193,V,493,=
F,194,V,494,=
F,195,V,495,=
F,196,V,496,=
F,197,V,497,=
F,198,V,498,=
F,199,V,499,=
F,200,V,500,=
F,201,V,501,=
F,202,V,502,=
F,203,V,503,=
F,204,V,504,=
F,205,V,505,=
F,206,V,506,=
F,207,V,507,=
F,208,V,508,=
F,209,V,509,=
F,210,V,510,=
F,211,V,511,=
F,212,V,512,=
F,213,V,513,=
F,214,V,514,=
F,215,V,515,=
F,216,V,516,=
F,217,V,517,=
F,218,V,518,=
F,219,V,519,=
F,220,V,520,=
F,221,V,521,=
F,222,V,522,=
F,223,V,523,=
F,224,V,524,=
F,225,V,525,=
F,226,V,526,=
F,227,V,527,=
F,228,V,528,=
F,229,V,529,=
F,230,V,530,=
F,231,V,531,=
F,232,V,532,=
F,233,V,533,=
F,234,V,534,=
F,235,V,535,=
F,236,V,536,=
F,237,V,537,=
F,238,V,538,=
F,239,V,539,=
F,240,V,540,=
F,241,V,541,=
F,242,V,542,=
F,243,V,543,=
F,244,V,544,=
F,245,V,545,=
F,246,V,546,=
F,247,V,547,=
F,248,V,548,=
F,249,V,549,=
F,250,V,550,=
F,251,V,551,=
F,252,V,552,=
F,253,V,553,=
F,254,V,554,=
F,255,V,555,=
F,256,V,556,=
F,257,V,557,=
F,258,V,558,=
F,259,V,559,=
F,260,V,560,=
F,261,V,561,=
F,262,V,562,=
F,263,V,563,=
F,264,V,564,=
F,265,V,565,=
F,266,V,566,=
F,267,V,567,=
F,268,V,568,=
F,269,V,569,=
F,270,V,570,=
F,271,V,571,=
F,272,V,572,=
F,273,V,573,=
F,274,V,574,=
F,275,V,575,=
F,276,V,576,=
F,277,V,577,=
F,278,V,578,=
F,279,V,579,=
F,280,V,580,=
F,281,V,581,=
F,282,V,582,=
F,283,V,583,=
F,284,V,584,=
F,285,V,585,=
F,286,V,586,=
F,287,V,587,=
F,288,V,588,=
F,289,V,589,=
F,290,V,590,=
F,291,V,591,=
F,292,V,592,=
F,293,V,593,=
F,294,V,594,=
F,295,V,595,=
F,296,V,596,=
F,297,V,597,=
F,298,V,598,=
F,299,V,599,=
//Source - Non-Vital
N,0,V,600,=
N,1,V,601,=
N,2,V,602,=
N,3,V,603,=
N,4,V,604,=
N,5,V,605,=
N,6,V,606,=
N,7,V,607,=
N,8,V,608,=
N,9,V,609,=
N,10,V,610,=
N,11,V,611,=
N,12,V,612,=
N,13,V,613,=
N,14,V,614,=
N,15,V,615,=
N,16,V,616,=
N,17,V,617,=
N,18,V,618,=
N,19,V,619,=
N,20,V,620,=
N,21,V,621,=
N,22,V,622,=
N,23,V,623,=
N,24,V,624,=
N,25,V,625,=
N,26,V,626,=
N,27,V,627,=
N,28,V,628,=
N,29,V,629,=
N,30,V,630,=
N,31,V,631,=
N,32,V,632,=
N,33,V,633,=
N,34,V,634,=
N,35,V,635,=
N,36,V,636,=
N,37,V,637,=
N,38,V,638,=
N,39,V,639,=
N,40,V,640,=
N,41,V,641,=
N,42,V,642,=
N,43,V,643,=
N,44,V,644,=
N,45,V,645,=
N,46,V,646,=
N,47,V,647,=
N,48,V,648,=
N,49,V,649,=
N,50,V,650,=
N,51,V,651,=
N,52,V,652,=
N,53,V,653,=
N,54,V,654,=
N,55,V,655,=
N,56,V,656,=
N,57,V,657,=
N,58,V,658,=
N,59,V,659,=
N,60,V,660,=
N,61,V,661,=
N,62,V,662,=
N,63,V,663,=
N,64,V,664,=
N,65,V,665,=
N,66,V,666,=
N,67,V,667,=
N,68,V,668,=
N,69,V,669,=
N,70,V,670,=
N,71,V,671,=
N,72,V,672,=
N,73,V,673,=
N,74,V,674,=
N,75,V,675,=
N,76,V,676,=
N,77,V,677,=
N,78,V,678,=
N,79,V,679,=
N,80,V,680,=
N,81,V,681,=
N,82,V,682,=
N,83,V,683,=
N,84,V,684,=
N,85,V,685,=
N,86,V,686,=
N,87,V,687,=
N,88,V,688,=
N,89,V,689,=
N,90,V,690,=
N,91,V,691,=
N,92,V,692,=
N,93,V,693,=
N,94,V,694,=
N,95,V,695,=
N,96,V,696,=
N,97,V,697,=
N,98,V,698,=
N,99,V,699,=
//Destination - Non-Vital
N,100,N,0,=
N,101,N,1,=
N,102,N,2,=
N,103,N,3,=
N,104,N,4,=
N,105,N,5,=
N,106,N,6,=
N,107,N,7,=
N,108,N,8,=
N,109,N,9,=
N,110,N,10,=
N,111,N,11,=
N,112,N,12,=
N,113,N,13,=
N,114,N,14,=
N,115,N,15,=
N,116,N,16,=
N,117,N,17,=
N,118,N,18,=
N,119,N,19,=
N,120,N,20,=
N,121,N,21,=
N,122,N,22,=
N,123,N,23,=
N,124,N,24,=
N,125,N,25,=
N,126,N,26,=
N,127,N,27,=
N,128,N,28,=
N,129,N,29,=
N,130,N,30,=
N,131,N,31,=
N,132,N,32,=
N,133,N,33,=
N,134,N,34,=
N,135,N,35,=
N,136,N,36,=
N,137,N,37,=
N,138,N,38,=
N,139,N,39,=
N,140,N,40,=
N,141,N,41,=
N,142,N,42,=
N,143,N,43,=
N,144,N,44,=
N,145,N,45,=
N,146,N,46,=
N,147,N,47,=
N,148,N,48,=
N,149,N,49,=
N,150,N,50,=
N,151,N,51,=
N,152,N,52,=
N,153,N,53,=
N,154,N,54,=
N,155,N,55,=
N,156,N,56,=
N,157,N,57,=
N,158,N,58,=
N,159,N,59,=
N,160,N,60,=
N,161,N,61,=
N,162,N,62,=
N,163,N,63,=
N,164,N,64,=
N,165,N,65,=
N,166,N,66,=
N,167,N,67,=
N,168,N,68,=
N,169,N,69,=
N,170,N,70,=
N,171,N,71,=
N,172,N,72,=
N,173,N,73,=
N,174,N,74,=
N,175,N,75,=
N,176,N,76,=
N,177,N,77,=
N,178,N,78,=
N,179,N,79,=
N,180,N,80,=
N,181,N,81,=
N,182,N,82,=
N,183,N,83,=
N,184,N,84,=
N,185,N,85,=
N,186,N,86,=
N,187,N,87,=
N,188,N,88,=
N,189,N,89,=
N,190,N,90,=
N,191,N,91,=
N,192,N,92,=
N,193,N,93,=
N,194,N,94,=
N,195,N,95,=
N,196,N,96,=
N,197,N,97,=
N,198,N,98,=
N,199,N,99,=
N,200,N,100,=
N,201,N,101,=
N,202,N,102,=
N,203,N,103,=
N,204,N,104,=
N,205,N,105,=
N,206,N,106,=
N,207,N,107,=
N,208,N,108,=
N,209,N,109,=
N,210,N,110,=
N,211,N,111,=
N,212,N,112,=
N,213,N,113,=
N,214,N,114,=
N,215,N,115,=
N,216,N,116,=
N,217,N,117,=
N,218,N,118,=
N,219,N,119,=
N,220,N,120,=
N,221,N,121,=
N,222,N,122,=
N,223,N,123,=
N,224,N,124,=
N,225,N,125,=
N,226,N,126,=
N,227,N,127,=
N,228,N,128,=
N,229,N,129,=
